6133.8650945229365,2750.2384156752737
1302.7294277272906,1505.824355030655
3239.869963386928,9179.021328212859
4583.864565044697,6733.436480156482
6955.932340424363,1956.5686306059215
2983.9985195978447,3184.4015562622762
4161.969154686766,6767.520671290378
3548.821087467623,6970.050008001096
4161.736206875285,6594.521696822472
6113.006291366628,4434.775733179398
6971.149635171399,1600.480541246192
1481.6297342465311,5390.15685080332
8982.094707869894,1261.061862709888
3396.35613195136,7439.901768837166
367.4829659954293,6013.4489993041725
1479.179906717968,8499.548376919092
1133.8824036670514,8666.420017643208
4276.737062101827,6128.2576003414815
2206.5024647433606,2094.5028645684893
3753.91370951906,7618.756483292399
243.031887673667,8794.623138131281
700.5155220163916,2078.1899839615103
7378.941070143813,9887.482899078788
7160.069310622214,9169.41936507214
2939.321867677184,8534.50614066871
4530.050271933618,368.2201207371161
7548.135501340786,9232.7284750596
1681.7555700081489,8935.20019133327
7680.261244508007,9310.510192035214
3115.9305074406916,356.24480016965276
5230.054677369131,101.5028935566309
5744.753763053132,5236.639369497352
3259.8294472914404,4418.8418096761525
9592.858122415488,7218.850557107672
8732.800479595702,5579.64479361313
8216.627589913734,1338.6695167878127
8849.10751753702,1000.6184220843018
8567.050183962965,5701.32500706177
3728.0007414176207,7047.575128525418
4306.935771052368,5092.6551328599435
4699.038869991614,8982.4722783266
7746.272071724478,964.418246573746
8716.970426984051,9121.529607539616
1191.5194561421872,9077.735574802251
8211.753054359013,7784.369899416166
1436.6892811798416,1584.1797811033675
3506.4162026433023,6053.507423785986
3255.279121028056,3231.0986892666683
5839.241214108905,1553.2003086717616
1885.3715970312746,3571.3527757832762
3001.4380847512534,5962.756957644258
3835.8736472241794,3873.853876553306
3887.3541399074675,4872.656647954709
2958.865994267285,2985.6113772462036
2713.503095279559,9480.62077524633
7500.374809703187,5981.124608695258
3526.646061852724,6993.332837639621
2692.4512877023985,658.9737830402254
5098.355909991481,460.85060475057674
6471.40345244437,4789.921605201899
504.86476789280977,7721.403731721483
7376.6523189782865,2803.9488379075874
6299.838739899458,8733.384205205599
3244.9506867945433,2596.9743707420544
3993.6619845454857,7938.404173103489
8344.109702989474,7348.988393913378
7341.822668155494,4528.5763600076825
1328.597892298179,9616.677814817183
3576.7941851776473,7340.696162718363
5704.294934693881,6041.016759074592
680.257852397147,5195.04167616686
326.9151011497584,9877.666204356916
5316.708223511681,7849.927226764915
1209.3297309968154,6244.628323472305
33.64789119369882,1410.4709427221685
4223.280183865243,7622.83159858277
6386.330080952516,549.9094067602306
8016.908196058786,2199.056611743184
2139.9182934065243,8567.388471754524
4688.505447194205,7134.362779348302
7087.866501571249,1750.5859049249816
7433.400601063731,3735.97450642301
3267.6131657172114,2555.817437241139
6245.214390370769,6875.026715377734
2694.185805254292,4444.858802793131
6345.624947191266,3778.170677238398
8373.32800323779,6975.838133382871
6723.1951608806085,156.3068442479809
839.5233538141655,6763.338377237662
6515.150772870458,4595.311149662208
2003.0879937178092,6055.391389595936
618.6719252430562,8649.780401154487
7791.040437327832,2952.1040020644705
6874.3934890868095,5970.3884171375175
9067.277206677994,2479.8977927949895
6256.419694298391,4961.484553141346
5124.571529890068,5927.465338441654
5893.984839857234,2436.6732167314076
6286.845023953697,256.77481903428776
6534.403820272113,9906.965021884303
2218.122497522812,8103.657247838232
7861.986884000576,5530.965988822534
6230.933841292474,9539.74578767649
2148.413848765217,1596.1359617208714
6274.341027348067,9319.398236492249
4856.618706839271,5608.1234509514425
3394.801127028626,9516.422765055499
4386.873295171628,44.7698731614421
6260.55576221061,9514.651443117393
530.2288677205613,1805.558475945307
7421.392703747062,3945.1453649092873
8000.468892062169,4998.455044570655
5635.523957200107,8901.532312756213
515.6381920727238,9425.857016980393
8474.790226776908,3510.760616714691
5722.400069090011,4523.137576557699
2763.3094648558845,4873.736304364134
7931.565275614375,233.4140994687628
1570.0688961230703,4571.05413235158
5227.858003252346,9331.606665292247
6319.687633007702,3244.2361164171075
457.9861707224897,2750.8408761390447
5401.741337036476,6715.3824890844335
1794.287789825596,9247.878620182113
3443.9275290581527,4659.024173389394
2248.3557996955237,1319.8005581614213
7692.594162004939,7530.10222857332
3017.4921197929807,8754.870541197437
1619.871694223771,6678.254781149514
8213.965259944445,5872.427179860096
3127.5096982731066,2998.0747565446577
9712.775437704231,3782.6402620215204
9258.486866739331,7068.0764644265555
1272.0120923382783,3059.319244706955
9574.319608865871,2219.928932889218
9490.076928951641,7353.317730859492
1305.4112162938047,1185.731968456809
6535.521713583926,8301.166193589885
5269.882965017367,738.0202906319821
548.0257051172721,3194.7016398281835
9938.252461864806,1220.8497428010046
7639.525571681417,8699.021817227363
3749.194876436034,1982.245092711089
5363.151445733386,8183.384613645194
800.6618576202518,5535.039513259104
7144.413468853765,4928.74782248516
1123.4654207636718,1641.602096114213
9609.573691972782,4414.33890558263
7405.27280712585,2352.1057460480865
3302.7220193374596,3691.624733204124
